timestamp,cpu_percent,ram_used_gb,ram_total_gb,ram_percent,torch_gpu_allocated_gb,torch_gpu_reserved_gb,torch_gpu_max_allocated_gb,nvml_gpu_used_gb,nvml_gpu_total_gb,nvml_gpu_util_percent,nvml_gpu_mem_util_percent,gpu_temp_c,gpu_power_w,run_name,phase,epoch,batch_idx,batch_time_sec,running_loss
1783908059.0809648,7.3,25.812149047851562,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,45,73.057,visual_convnext_tiny_16frames_balanced20k,train,1,400,0.24809527397155762,0.38828277573026626
1783908081.1810443,7.0,25.717403411865234,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,52,26,46,73.753,visual_convnext_tiny_16frames_balanced20k,train,1,410,0.2429814338684082,0.3841129816216564
1783908102.5808637,7.2,25.81311798095703,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.498,visual_convnext_tiny_16frames_balanced20k,train,1,420,0.23998475074768066,0.38021418915933214
1783908130.520487,7.1,25.741893768310547,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,53,26,46,74.165,visual_convnext_tiny_16frames_balanced20k,train,1,430,0.2474050521850586,0.37731146511649866
1783908163.320297,7.2,25.815082550048828,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,62,31,46,77.169,visual_convnext_tiny_16frames_balanced20k,train,1,440,0.24255847930908203,0.3747749851336555
1783908183.0223675,7.1,25.830707550048828,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,58,29,46,73.824,visual_convnext_tiny_16frames_balanced20k,train,1,450,0.299055814743042,0.3720277402128719
1783908211.0820327,6.8,25.67379379272461,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.345,visual_convnext_tiny_16frames_balanced20k,train,1,460,0.24221229553222656,0.3697101299422682
1783908238.920263,6.9,25.612010955810547,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,68,35,46,73.747,visual_convnext_tiny_16frames_balanced20k,train,1,470,0.2474839687347412,0.36681224688919234
1783908267.9754286,7.0,25.801040649414062,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,88,46,46,115.217,visual_convnext_tiny_16frames_balanced20k,train,1,480,0.2581813335418701,0.3635606551988209
1783908289.8819227,7.0,25.585838317871094,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,81,42,47,113.338,visual_convnext_tiny_16frames_balanced20k,train,1,490,0.2433478832244873,0.3608217344537772
1783908318.1218596,7.1,25.617218017578125,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.351,visual_convnext_tiny_16frames_balanced20k,train,1,500,0.25475525856018066,0.3589663606233702
1783908350.5229797,6.9,25.59427261352539,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,89,46,45,73.058,visual_convnext_tiny_16frames_balanced20k,train,1,510,0.25933098793029785,0.35588958837573076
1783908370.8766055,6.9,25.67098617553711,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.401,visual_convnext_tiny_16frames_balanced20k,train,1,520,0.25549817085266113,0.35432010211207815
1783908390.72356,7.0,25.721004486083984,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,85,46,48,74.485,visual_convnext_tiny_16frames_balanced20k,train,1,530,0.25580906867980957,0.35218564193632645
1783908424.0212882,6.9,25.77422332763672,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.422,visual_convnext_tiny_16frames_balanced20k,train,1,540,0.24110126495361328,0.3491905531441438
1783908451.5838914,7.3,25.623332977294922,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,55,27,46,74.205,visual_convnext_tiny_16frames_balanced20k,train,1,550,0.24483180046081543,0.34675021687296037
1783908474.183063,7.1,25.767822265625,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,85,44,46,79.796,visual_convnext_tiny_16frames_balanced20k,train,1,560,0.24133062362670898,0.34437683810365394
1783908495.3840175,7.1,25.930843353271484,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,26,12,47,74.596,visual_convnext_tiny_16frames_balanced20k,train,1,570,0.24312949180603027,0.34230309358150446
1783908522.8831818,7.1,25.920108795166016,1510.354694366455,2.4,0.5789175033569336,16.123046875,15.211073875427246,17.3408203125,80.0,0,0,46,73.492,visual_convnext_tiny_16frames_balanced20k,train,1,580,0.24241900444030762,0.34077610602528624
